UserID,Age,Gender,VRHeadset,Duration,MotionSickness,ImmersionLevel,Riesgo_Mareo
866,53,Female,Playstation Vr,42.61,2,4,Bajo Riesgo
867,39,Female,Oculus Rift,42.27,9,2,Alto Riesgo
868,21,Other,Oculus Rift,53.44,7,4,Alto Riesgo
869,50,Female,Playstation Vr,57.41,1,3,Bajo Riesgo
870,51,Male,Oculus Rift,43.94,5,5,Bajo Riesgo
871,45,Other,Htc Vive,9.39,8,2,Alto Riesgo
872,57,Other,Playstation Vr,8.83,3,5,Bajo Riesgo
873,22,Female,Oculus Rift,58.93,3,5,Bajo Riesgo
874,59,Other,Htc Vive,53.21,9,1,Alto Riesgo
875,31,Female,Htc Vive,38.28,1,3,Bajo Riesgo
876,19,Other,Htc Vive,31.44,1,2,Bajo Riesgo
877,35,Other,Htc Vive,47.28,9,5,Alto Riesgo
878,50,Male,Oculus Rift,52.36,7,4,Alto Riesgo
879,40,Male,Oculus Rift,30.2,3,4,Bajo Riesgo
880,44,Other,Oculus Rift,31.71,2,4,Bajo Riesgo
881,43,Other,Playstation Vr,5.52,5,1,Bajo Riesgo
882,53,Other,Oculus Rift,14.88,4,5,Bajo Riesgo
883,27,Other,Htc Vive,37.58,9,2,Alto Riesgo
884,53,Other,Playstation Vr,52.73,2,5,Bajo Riesgo
885,48,Female,Oculus Rift,41.51,3,3,Bajo Riesgo
886,44,Other,Playstation Vr,56.7,9,5,Alto Riesgo
887,28,Female,Oculus Rift,37.98,6,3,Alto Riesgo
888,19,Other,Playstation Vr,17.97,8,1,Alto Riesgo
889,33,Male,Htc Vive,13.5,2,2,Bajo Riesgo
890,36,Other,Htc Vive,40.95,8,1,Alto Riesgo
891,22,Other,Htc Vive,18.3,9,2,Alto Riesgo
892,57,Male,Oculus Rift,29.22,1,2,Bajo Riesgo
893,60,Female,Oculus Rift,29.72,4,3,Bajo Riesgo
894,38,Female,Playstation Vr,26.46,10,4,Alto Riesgo
895,23,Male,Htc Vive,49.0,2,4,Bajo Riesgo
896,36,Other,Playstation Vr,10.45,1,3,Bajo Riesgo
897,45,Male,Playstation Vr,55.2,6,2,Alto Riesgo
898,34,Male,Oculus Rift,13.43,5,3,Bajo Riesgo
899,49,Male,Playstation Vr,46.35,7,2,Alto Riesgo
900,50,Female,Oculus Rift,46.62,9,5,Alto Riesgo
901,50,Other,Playstation Vr,11.8,6,3,Alto Riesgo
902,42,Male,Playstation Vr,51.76,5,2,Bajo Riesgo
903,30,Other,Oculus Rift,48.19,8,3,Alto Riesgo
904,46,Male,Oculus Rift,32.99,6,2,Alto Riesgo
905,48,Other,Oculus Rift,29.88,1,3,Bajo Riesgo
906,24,Male,Playstation Vr,28.1,2,3,Bajo Riesgo
907,58,Other,Playstation Vr,58.34,9,4,Alto Riesgo
908,31,Other,Playstation Vr,41.43,1,2,Bajo Riesgo
909,27,Other,Playstation Vr,46.26,6,3,Alto Riesgo
910,30,Other,Playstation Vr,53.95,9,4,Alto Riesgo
911,41,Other,Oculus Rift,30.76,4,1,Bajo Riesgo
912,45,Male,Oculus Rift,24.35,4,4,Bajo Riesgo
913,38,Male,Playstation Vr,16.53,6,4,Alto Riesgo
914,42,Other,Htc Vive,51.9,6,4,Alto Riesgo
915,41,Male,Htc Vive,13.95,10,2,Alto Riesgo
916,41,Female,Oculus Rift,37.63,8,1,Alto Riesgo
917,39,Other,Htc Vive,40.96,10,2,Alto Riesgo
918,20,Male,Htc Vive,44.68,3,1,Bajo Riesgo
919,18,Female,Oculus Rift,59.98,6,5,Alto Riesgo
920,20,Female,Playstation Vr,11.53,3,2,Bajo Riesgo
921,40,Male,Oculus Rift,29.06,5,2,Bajo Riesgo
922,20,Female,Htc Vive,54.03,8,2,Alto Riesgo
923,25,Female,Htc Vive,53.74,3,1,Bajo Riesgo
924,39,Male,Oculus Rift,51.71,10,3,Alto Riesgo
925,47,Other,Playstation Vr,51.74,6,3,Alto Riesgo
926,34,Female,Playstation Vr,55.55,5,3,Bajo Riesgo
927,44,Male,Oculus Rift,6.8,3,4,Bajo Riesgo
928,57,Male,Oculus Rift,35.53,8,4,Alto Riesgo
929,29,Female,Oculus Rift,38.06,1,2,Bajo Riesgo
930,44,Other,Htc Vive,52.64,10,2,Alto Riesgo
931,39,Other,Htc Vive,7.35,8,4,Alto Riesgo
932,58,Other,Oculus Rift,49.92,5,1,Bajo Riesgo
933,32,Other,Playstation Vr,17.08,8,1,Alto Riesgo
934,31,Male,Playstation Vr,37.25,10,2,Alto Riesgo
935,38,Other,Htc Vive,22.81,3,2,Bajo Riesgo
936,27,Other,Oculus Rift,28.68,7,5,Alto Riesgo
937,59,Other,Htc Vive,48.22,9,2,Alto Riesgo
938,56,Male,Oculus Rift,12.15,10,3,Alto Riesgo
939,29,Other,Htc Vive,29.04,5,3,Bajo Riesgo
940,31,Female,Playstation Vr,34.25,6,5,Alto Riesgo
941,33,Other,Oculus Rift,35.96,3,2,Bajo Riesgo
942,36,Female,Oculus Rift,11.18,3,4,Bajo Riesgo
943,52,Other,Playstation Vr,27.37,1,3,Bajo Riesgo
944,24,Male,Playstation Vr,15.61,3,3,Bajo Riesgo
945,46,Male,Playstation Vr,8.29,1,2,Bajo Riesgo
946,34,Other,Playstation Vr,31.56,5,4,Bajo Riesgo
947,45,Female,Oculus Rift,28.43,7,2,Alto Riesgo
948,60,Other,Htc Vive,39.26,7,4,Alto Riesgo
949,25,Female,Htc Vive,41.91,8,5,Alto Riesgo
950,28,Other,Oculus Rift,16.22,5,4,Bajo Riesgo
951,42,Male,Htc Vive,9.51,10,1,Alto Riesgo
952,48,Male,Playstation Vr,27.42,7,4,Alto Riesgo
953,23,Female,Oculus Rift,30.83,10,4,Alto Riesgo
954,25,Female,Playstation Vr,35.42,9,4,Alto Riesgo
955,27,Male,Htc Vive,58.95,6,4,Alto Riesgo
956,39,Male,Htc Vive,53.99,9,4,Alto Riesgo
957,60,Other,Htc Vive,23.75,2,4,Bajo Riesgo
958,23,Female,Htc Vive,20.34,7,3,Alto Riesgo
959,28,Other,Oculus Rift,23.48,10,4,Alto Riesgo
960,58,Female,Playstation Vr,12.67,8,1,Alto Riesgo
961,34,Male,Htc Vive,45.64,3,3,Bajo Riesgo
962,35,Other,Oculus Rift,58.54,5,5,Bajo Riesgo
963,53,Other,Oculus Rift,53.25,10,3,Alto Riesgo
964,42,Female,Playstation Vr,19.3,6,3,Alto Riesgo
965,46,Male,Htc Vive,23.26,7,1,Alto Riesgo
966,44,Other,Oculus Rift,25.52,7,1,Alto Riesgo
967,58,Male,Playstation Vr,11.73,8,2,Alto Riesgo
968,60,Female,Playstation Vr,20.5,3,2,Bajo Riesgo
969,27,Other,Htc Vive,45.77,5,2,Bajo Riesgo
970,55,Male,Playstation Vr,43.71,10,3,Alto Riesgo
971,50,Female,Playstation Vr,42.91,7,2,Alto Riesgo
972,52,Other,Htc Vive,16.99,3,3,Bajo Riesgo
973,54,Other,Oculus Rift,54.62,6,2,Alto Riesgo
974,27,Female,Playstation Vr,29.18,6,4,Alto Riesgo
975,35,Female,Oculus Rift,8.13,7,2,Alto Riesgo
976,56,Other,Oculus Rift,29.49,8,5,Alto Riesgo
977,60,Other,Playstation Vr,11.36,4,5,Bajo Riesgo
978,31,Other,Oculus Rift,11.66,6,4,Alto Riesgo
979,41,Male,Htc Vive,44.79,5,5,Bajo Riesgo
980,57,Male,Htc Vive,29.77,7,1,Alto Riesgo
981,27,Male,Htc Vive,47.28,2,4,Bajo Riesgo
982,53,Female,Playstation Vr,43.51,6,2,Alto Riesgo
983,20,Female,Htc Vive,57.16,10,4,Alto Riesgo
984,18,Female,Playstation Vr,18.08,8,5,Alto Riesgo
985,29,Male,Oculus Rift,27.09,2,4,Bajo Riesgo
986,48,Male,Htc Vive,10.55,8,5,Alto Riesgo
987,23,Male,Oculus Rift,30.41,9,4,Alto Riesgo
988,25,Female,Oculus Rift,32.55,6,1,Alto Riesgo
989,42,Female,Oculus Rift,28.63,5,4,Bajo Riesgo
990,56,Male,Playstation Vr,23.1,8,2,Alto Riesgo
991,33,Female,Htc Vive,54.91,3,5,Bajo Riesgo
992,52,Female,Oculus Rift,12.69,4,4,Bajo Riesgo
993,37,Female,Oculus Rift,9.17,7,5,Alto Riesgo
994,24,Other,Htc Vive,48.77,8,3,Alto Riesgo
995,24,Other,Htc Vive,15.84,2,2,Bajo Riesgo
996,30,Male,Htc Vive,14.66,9,2,Alto Riesgo
997,57,Other,Oculus Rift,25.17,7,5,Alto Riesgo
998,35,Other,Playstation Vr,37.58,7,2,Alto Riesgo
999,52,Male,Playstation Vr,27.57,7,2,Alto Riesgo
1000,46,Female,Playstation Vr,37.51,7,3,Alto Riesgo
